tweet_id,label,text_clean
1.3668430545319608e+18,1,        china gift  pakistan batch  doses  sinopharm  vaccine help boost ongoing  covid vaccination campaign  httpstcoyqmowa cm
1.3670999096780964e+18,2,  results  evaluated independent data safety monitoring board  vaccine   covaxin   tolerated efficacious sars  cov wide range age groups variants country   icmr icmrdelhi httpstcorythtvn
1.3827717715233382e+18,1,   covid   moderna believes covid booster shot ready distribution   dailvoice httpstcofygljehg t
1.3425840565386732e+18,2,  christmas   pfizerbiontech  vaccinated today    got vaccinated hope cancer patients communities families treatment  httpstcoxxpqpugyjc
1.3529675949916283e+18,1,  un  led  covax initiative signed advance purchase agreement  pfizerbiontech  million doses  covid  vaccine  according  drtedros   covax track deliver  billion doses end year  httpstco  umfuhkuui httpstcocfoehs t
1.3797831144368456e+18,1,  applaud biden  governors opening  vaccination april th  concern  appointments  workers  vaccines administer pace  shot  hard appointment     covid  covidvaccine  moderna  pfizer
1.3767062507177329e+18,1,  imagine best pg league  having best sg league happened best pg league sleeve come team click like fucking remote  brooklynnets jharden  goats  hatersgonnahate  joebiden  moderna  lebron  hardenmvp
1.3848147037428367e+18,2,   covaxin announcement second interim results showed indiaâs  covid vaccine demonstrated strong primary efficacy severe covid disease 
1.366700054610903e+18,1,   china pledged deliver  doses  sinopharm covid  vaccine  afghanistan  afghan officials said march   boost immunization campaign begun week  httpstcousocetzbry
1.3596633871777175e+18,1,  looking closer inventory hand  moderna doses second doses totalpfizer doses second doses totalnewslv
1.3768541765048033e+18,1,  kady leonaalleslev lraitt davidlametti ctvnews vassykapelos cbcnews globalnews robertfife mercedesglobal kateygoalie puglaas justintrudeau hedyfry geoffregan boyermichel glenmcgregor toddctv liberalparty roboliphant commrrcmpgrc ctvpowerplay cafreeland mincanadafa mbouchardmtl loisleetv merellactv calebmaupin freemind wikileaks tulsigabbard trunews realedwardszall osce un yfblanchet cpchq thejagmeetsingh andrewscheer rosiebarton cbc pattyhajdu pnpcbc ndp michaelchongmp jackharrisndp erinotoole nataliegrover olympics uspoli cdnpoli pnpcbc ukpolitics auspol polcan eupol nzpol ctvpp west europeans begin beating path russia  sputnikv  true eucommission try arbitrarily delay roll best covid vaccine venomous racism  httpstcoonjfcaazj
1.3849352598637568e+18,1,   covishield  amp   covaxin cheapest vaccines dose  production scaled speak workarounds address export embargoes  incindia  amp  cpimspeak screaming loot  wonder india struggled set world class manufacturing
1.3718361515820974e+18,1,   waiting  min getting moderna shot quiet roommy body  let fart strong bass thatâll scare elderly roomhold boi   moderna  covidvaccine httpstcovjrdhf
1.378397278831018e+18,1,  good evening guys  forget visit shoeshelffor quality shoes productsagakhanexposedcafcl  sputnikv  happyeaster httpstcofsybbxnqe
1.3645678122163405e+18,1,   covid  vaccines  chinaâs  sinopharm   cansino release efficacy datathe announcement  wuhan institute biological products came months phase  clinical trials countries worldsinovacâs  vaccine  approvedhttpstcomtkuvpib
1.3572857950617272e+18,0,  itâs feeling safe    mrna  pfizerbiontech  moderna effects distant future  cytokine syndrome etc    classical vaccine like astra zeneca  sputnik v classical approach 
1.380117123796775e+18,1,  day breaking news germany     covid  lockdown  vaccine  sputnikv  vaccination  merkel  spahn  laschet  cdukorruption
1.378937303213744e+18,2,  excellent interview   meet trailblazing black woman scientist covid vaccine  year  old  kizzmekiacorbett key developer  moderna  vaccine  tells cnn  abbyphillip life science  preparing    httpstco  liryrchl
1.3733751467952742e+18,2,  got  moderna  vaccine   letâs san diego 
1.3849423191666893e+18,1,  live country farmers rights sell crops price  pharma company sell discounted price choicevaccine banane wali companies bhaad jaye humko free mein vaccine docovishield  covaxin adarpoonawalla
1.373388074865066e+18,2,  labyrinthweaver nd dose weekqualified tier   choctawnation health  oklahoma system efficient program iâve gone  appt week later  registration shot took  mins observe moderna
1.367725993494909e+18,1,  meghupdates drishti surprised great journalist india ravishndtv asked  covaxin banane wale  kaun jat hain     reservation
1.3505152404887142e+18,1,  nd dose     pfizercovidvaccine  pfizer  pfizerbiontech  atc  atsarehealthcare
1.383076961396822e+18,1,  definitely news canadians hoping   moderna  covid  cbcalerts   cdnpoli   httpstcoorgddxxlm
1.3718928991560868e+18,1,   moderna  mrna good  fundamental analysis score  fa score   check fa indicators  value  score    year chart like p  e  p  b  p   d  e  roe  roa  roic  gross margin  ebitda  etc  stocks  stock  stockmarket  investment  investing httpstcoiwzsymaia httpstcospeupxg
1.3771667141361907e+18,1,  business usual   sputnikv   httpstcogexeyhie
1.37169981558793e+18,1,   coming month  joke scam hospitals runningkindly look mattercovid himantabiswa sarbanandsonwal drharshvardhan mohfwindia  covaxin  cowin  coronavirus  covid
1.376944039740764e+18,0,  man doses funded  pfizer  moderna vaccines  goes  httpstcovhbcfmbds
1.3651920023552696e+18,2,  dose   moderna covid complete  believe science  f    coronavirus     choose attacks anyoneâs choice   freetheworld   covidvacccine  covidsucks  fuckcovid  covid  moderna httpstcowmsilxe httpstcotuolc
1.376555052832199e+18,1,  india pays astrazeneca vaccinecovid  vaccine  world  global  price  range  trend  cost  production  analysis  astrazeneca  moderna  pfizer  bharatbiotech  sputnik  sanofi  novavax  markets akwaghmare vaccine price ranges     countries  amp  brands httpstcofgwgbal
1.3479132070636997e+18,2,  smerconish participated vaccine study  body feel big difference second shot    definitely need  shots   pfizerbiontech  vaccine  pfizer          
1.3652804578610668e+18,1,  doe  average canadian  know  sputnikv solve canadian  vaccine shortageserious question 
1.3768442642992333e+18,1,  china wants work uae produce anti  virus vaccines affordable price worldsinopharmcovidcovidvaccine
1.3845682545935278e+18,2,  bf dose  moderna thursday  tremendously looking forward going grocery store fearing life  month later   httpstcoxywyzwlpb
1.3847931588826683e+18,0,  httpstcoxtqhubdkfyearold girl paralyzed injured  moderna    covid  vaccine trial 
1.3842860425727468e+18,2,  thetorontosun brianlilley embarrassing moscow russia open business usual  ontario reporting  cases  covid  new cases toronto  lockdown closed business  church  family  hope  mentalhealth canada syria  sputnikv   effective  jesushttpstcofxpikyyzi
1.3842622289127424e+18,2,  got second dose  moderna  vaccine today    
1.3802078819124552e+18,1,  cp embarrassing stealing oil eating doug ford trudeau toronto ontario canada forced stay home  lockdown family  business  church  life  mentalhealth order russia  sputnikv syria  covid  jesus httpstcosmhdkxa httpstcosyxgtpya
1.3658177641124618e+18,2,  tonyparsonsuk oxford az vaccine come significant levels unjustified criticism  summarise key data  helps explain absolutely delighted members family received excellent vaccine   oxfordvaccine  astrazeneca  oxfordastrazeneca httpstcojdkowou
1.3747099513655867e+18,1,  transparency international pakistan taken notice inflated price russiaâs sputnik v vaccine pakistan costs   rs  globally   seharkamran mishaqdar  sputnikv  breakingnews  shafqatmehmood  lahorehighcourt   httpstcozjruduwq
1.3719531791354757e+18,2,  who drtedros  deaths today italy  shame   sputnikv save 
1.3631695667891443e+18,1,  sounds wonderfulcongratscovaxin  ocgn httpstcoutcwmzqtx
1.3455875718506988e+18,1,  vaccine   scientists warn directly comparing efficacy vaccines trial run differently     average results  dosing regimen saw   efficacy       pfizerbiontech  modernavaccine  astrazeneca  vaccination httpstcosgyekjmlw
1.371582269706662e+18,2,  vaccine dose number twoone  actually  small shots man hopefully giant shot humankindvaccineswork  vaccine  moderna  covid  covidvaccine  love  vaccinated  humankind httpstcopolnnimks
1.3583403810002207e+18,2,  lucky recognised key worker received jab thursday     nhsheroes  covidvaccination  pfizerbiontech  honoured
1.3585885295975342e+18,1,   fakenews pm  lithuania  sputnikv vaccine  russia  vaccine russia available massive vaccination began  foreign nations  sputnikv produced outside russia  usage  pfizer  moderna outside  germany hybrid weapon  httpstcotihjltgf
1.383092894106534e+18,1,  got dose  moderna  vaccine httpstcordaldddaa
1.3508187294630748e+18,0,   people died receiving covid  vaccines  reporting system deaths occurred people receiving  moderna  pfizerbiontech vaccines  according reportshttpstcoqgelilrd epochtimes
1.3823403680085852e+18,1,   regional head france southeast pre  orders  doses  sputnikv vaccinesputnikupdates httpstcoudxhtnxs
1.374034276946215e+18,2,  process incredibly efficient wa  shot  moderna waiting  minutes    checked twice sure okay  car  httpstcombzdzkod
1.379533486856364e+18,2,  nd  moderna dose scheduled          vaccinessavelives  vaccineswork httpstcojlebhptz
1.3849069348983726e+18,1,  toolkit activated indian vaccinescovishield  covaxin httpstcojrictvda
1.3814684296605125e+18,2,  ctvcalgary   canada fully vaccinated  save lives  need faster supply faster deliver  use motorcoaches  europe usa  mobile vaccination clinics   alberta  britishcolumbia  covid  vaccines  moderna  janssen  pfizer  astrazeneca  toursim httpstcoraikftinko
1.3797398852092887e+18,1,   excess  mortality  average        max  min   covid deaths httpstcooxeniacwexceso  mortalidad  excesiva  defunciones  worlds  lockdown  eccesso  mortalitã     decessi  astrazeneca  pfizer  moderna  quarantine  coronavirus  covid httpstcoytybkkkw
1.38404578746257e+18,1,  arrived vaccination venue  basketball colliseumcovidvaccine  sinovac httpstcozpwgsb
1.362046007186391e+18,1,  coronavirus pandemic continues dominate headlines long period time  surprising countries struggling deal coronavirus originated china  year agohttpstcotlnfnvwyamoderna  stocks  finance  investing httpstcodmxrypf g
1.3747119402373652e+18,2,  thank nhsengland  coronavirus  pfizerbiontech vaccination d today  grateful httpstcohimbejn
1.3804437897272607e+18,0,   covid   russia says  sputnikv   shot effective south africa variant    httpstcoaluqfeiun
1.3758500094223647e+18,2,   countries  oxfordastrazeneca    covidvaccine  benefits  vaccination outrides risk httpstcodrkjvxiej
1.3670241153542715e+18,1,  hello pfizer seruminstindia bharatbiotechadarpoonawallacan add serotonin vaccinewe need itpfizervaccine  pfizerbiontech  seruminstitute  bharatbiotech  happyhormones  serotonin
1.3728885139186688e+18,1,  luizrmgarcia sputnikvaccine jensspahn uniaoquimica anvisaoficial usa pressured brazil  sputnikv
1.3662436339768563e+18,1,  iam pretty sure  vaccine works click pic  getting upload netcovaxin  mondaythoughts
1.383198722515882e+18,1,    forgot mention  feels like quarantine   sitting  advised sleep amap  april      hkt   coronavirusvaccine  coronavaccination  coronavaccine  covidvaccination  covidvaccination  pfizerbiontech  pfizervaccine  pfizer
1.3823302211106895e+18,2,    wv walgreens    pfizer  amp   moderna appointments available   bridgeport  fairmont  morgantown  nutterfort  philippi  westover  buckhannon  glenville  grantsville  hurricane  saint albans  south charleston  benwood  follansbee httpstco  hmquaza
1.3435800444893512e+18,2,  dr  mia taormina    infection prevention expert  villa  got  vaccine   wecanendthiswemakepeoplebetter  healthcareheroes  carenotcovid  covid  getvaccinated  protectourhealthworkers  covid  coronavirus  healthcareheroes  covid  covidvaccine  pfizerbiontech httpstcoxdfclbxwg
1.3667779222505595e+18,2,  chair getting  moderna covid vaccine  socially distanced decade   right thing 
1.3848995722338222e+18,1,  carl louise alazaqui carlosalazraqui believe said  moderna olive garden vaccines stephmillershow thems fightin  words  dudeteamfunkycoldmoderna  teamiamamodernagirl
1.380172966349185e+18,1,  swentol yes  gave  slovakia government condition approve control national regulator  government  fell    sputnikv  sukl started tests   russians demanding vaccine  afraid outcome 
1.3827887063655503e+18,1,  cp canada forced stay home home  lockdown family  business  school  drug abuse  violence  unemployment  hope  life  government denies safe available russia sputnik v  vaccine  covid  mentalhealth  jesus  sputnikv httpstcotiwshnry
1.3508856100730225e+18,1,   eu plans purchase   million  covid vaccines httpstcofljwkjad  covidvaccines  pfizer  pfizerbiontech  pfizercovidvaccine addition purchase earlier month  httpstcoujfccmt
1.3628559430676887e+18,2,  joebiden christmas push  trillion help  americans poor  kill possible  herdimmunity  pfizerbiontech   effective vaccinate americans whatâs happening
1.3729484793755195e+18,1,   indiaâs stelis  biopharma  mn  doses  sputnikv vaccine httpstcovhftiko russia business today
1.3601085062175457e+18,1,   bharatbiotech  bhopalvaccinetrial  covaxin  covidvaccineconsent bhopal hospital breach covaxin trial protocols prove costly  wire science httpstcodntbaevvi
1.3393460279885292e+18,1,   percent increase existing pfizer biontechgroup vaccine supply  vials provided contain  extra doses vial coronavirusgoo  covid  covidvaccine  pfizerbiontech httpstcomxfqnzq
1.3830438228763077e+18,2,   merkel vaccinated today  oxfordastrazeneca  covidde httpstcobthbcxh
1.3700391966735278e+18,2,   pfizerbiontech  covid vaccine offers protection earlier thought effectiveness preventing symptomatic disease reaching    according real  world evidence published thursday pharmaceutical companies httpstconyfkldsek
1.3674650217820324e+18,1,  ema starts rolling review  sputnikv    covid   vaccine
1.3591441815795466e+18,1,  okay  justify  actually vote dunderheaded pm   trudeaumustgo  trudeaufailedcanada  canpolimoderna httpstcoogtdszlh
1.3812823539017523e+18,1,  shekhargupta pawankhera think waiting happen numbers clocking past l days sirhttpstco  lxoodmnpc  sputnikv  covid  covidiots  lockdownmaharashtra  lockdown
1.381290597135364e+18,2,  leoearthmonkey nytimes ukcolumn working  prescribed  early presentation preventing   hospitalisations completelynow doctor good  better  efficacy  astrazenaca  pfizer  amp   moderna
1.3648694515904225e+18,1,   vietnam talks    million doses  sputnikv  russia  â   httpstcoowvhhbhr
1.381569840293372e+18,2,  india clears russiaâs  sputnikv  covidvaccine use india  httpstcollmfjzoz
1.3825715058594488e+18,1,  uk expands  covid mix match vaccine trialcoronavirus  covidvaccine  oxfordastrazeneca  vaccines  pandemic  coronaupdate  covidsecondwave read  httpstconskwfvdrzn
1.3670420628147405e+18,1,  follow money  amp  transparencies   ows gov funding  moderna    b  novax   pfizer   jnj  nbcnightlynews  covidhaulers healthily kids sick  inoviopharma  ino   safe peer review gets held support whcovidresponse usfda 
1.38455803063364e+18,1,  ye mc  covaxin refuse kiya tha httpstconmmjblta
1.3598528744492524e+18,1,  weâre watching real time geopolitics vaccines  iran countries work closely  russia inoculate population  sputnikv vaccine  great analysis  ishaantharoor   httpstconcduoowph
1.384211906336985e+18,1,  chile secured deals doses  covid   vaccines  sinovac  pfizer event needed year getting ready case people  cleared shot httpstcoelwizxbd bpolitics
1.3587729957586452e+18,2,  nd  moderna dose   covid  getthevaccine  mentalhealthprovider      
1.3393674150214984e+18,1,   calling health care professionals offered extra doses  pfizerbiontech vaccine  currently discarded   helenrsalisbury rammyamathew richpratt jbagpuss drshanhussain wegpns gpnsnn rsharmapharma
1.371457643156488e+18,2,   moderna begun phase study  gen  covid vaccine designed kept refrigerator temperatures  httpstcoocgvnwtw
1.3671527609787392e+18,1,  vaccine january  icmr said restricted use emergency granted based immunogenicity data generated based phase  clinical trials said clinical trials rule covaxin  bharatbiotech phase 
1.3627952390696714e+18,1,   pfizerbiontech easier cost effective transport  httpstcoftuaobheb
1.3792701403285583e+18,2,  raniakhalek moscow russia open business usual  ontario canada reporting cases  covid  new cases toronto  lockdown closed business  church  family  hope  motivationmonday canada syria  sputnikv   effective httpstcorcxwzbi
1.3819248472157755e+18,2,  parents got second jab today  thanks state central health authorities  feeling relieved nowcovidvaccine  vaccinated  vaccinessavelives  covaxincoronaviruspandemic
1.3809302537118351e+18,1,  httweets safe taking single dose covid vaccineexpert dr narayani  fortis hospital   covidvaccine  covid  vaccine  covid  largestvaccinedrive  covid  unitefightcorona  coronavirus  pfizer  johnsonandjohnson  astrazeneca  moderna  healthforall  mumbai  nagpur httpstcotbmssc
1.383049387622957e+18,1,  ocugen expect phase  complete data fda approval  covaxin
1.371283021391876e+18,0,   moderna changes genetic code explained scientist httpstcoyrxhycujy
1.38137203410663e+18,1,  velvetcanyon mariabelle tanasbeb mannymua    believe     vaccine  pfizer  astrazenaca  moderna  johnsonandjohnsonvaccine
1.37940188692788e+18,1,  ey    vaccine  vaccination  pfizer  moderna  mrna  johnsonandjohnson  blm  depopulationagenda  covid  novaccinepassportsanywhere  novaccinepassports httpstcopsmrryaoqh
1.3702154901074043e+18,1,  indiaâs indigenous  covidvaccine  covaxin hyderabad  based  bharatbiotech taken clinical trial mode authorised emergency use par oxford  astrazenecaâs  covishield httpstcoohtzqmah
1.3808741935211438e+18,1,   rahulgandhi taken vaccine  eligible  vaccination  blindly opposes  government  doubt  heâll oppose vaccine     vaccine  covaxin  covidindia  congress  vaccinationdrive  soniagandhi  italy
1.3727178322623283e+18,1,  httpstcowxepwfap available   vaccine  vaccines  medical  covidvaccine  domains  domain  moderna  canadiandomain  healthcare  covid  covidvaccine epikdotcom httpstconfsxnzfi
1.36755586504636e+18,1,  gotten dose  moderna vaccine referred pain head area injection site  tell sinuses referred pain arm  hurts like heck   grateful  ow 
1.3432142920621097e+18,2,  excitement kids waiting santa come  went sleep early  woke alarm   grateful uabmedicine  covid  thisisourshot  pfizerbiontech httpstcofohrtltwb
1.380366547391107e+18,2,  recording posterity     vaccinated  firstdose  covidvaccinated  moderna  oneworld httpstcoravlrrkwgo
1.374044683228246e+18,2,  st dose      moderna
1.358953283096838e+18,0,  whoa  south africa suspends use oxford  astrazeneca vaccine use seeing  minimal  protection viruscoronavirus  covid  oxfordastrazeneca httpstcoqopioqk
1.3699806177654497e+18,2,  pmoindia narendramodi  covaxin  covishied effective covid virus   efficacy honorable sri narendramodipm  ji sirhonorable sri nitishkumar ji sir
1.3808698343056015e+18,1,  holy crap  second dose  moderna rough  ate box popsicles gallon apple juice  pounding headache  fever  severe body aches  hours  glad   vaccinated  covidvaccine
1.379905553372156e+18,1,  conversations clients early pandemic concern  remember telling catch coronavirus earlier later  knowing long term effects c worried megot nd  moderna shot yesterday  httpstcowjqohcsc
1.369330909636395e+18,2,        vaccine personal choice   shot   natural trust god care rest   moderna       httpstcoaskgdgazp
1.3614402583243776e+18,0,  teesissues  moderna vax  operatingsystem  remoteaccess           httpstcomdsyhbwvyj  truthgonna fun watching vaccinated realise let  heard uninterruptable autopilot   agolfballsizeconsciousnessleadstoagolfballsizedawareness httpstcozlvtocmc
1.350504727105196e+18,0,  deaths late stage  pfizerbiontech trials  fda says raised safety concerns 
1.3599377654928097e+18,2,  good news  covid      approve  sputnikv    vaccine emergency use    soon start vaccination sputnikvaccineresearch centre  vector  sends  epivaccorona vaccine phase  ii trial results foreign scientific journalsstaysafe  stopcovid httpstcogzqvrnrgal
1.3393436391395246e+18,2,  waking day getting vaccine     vaccination  coronavirusvaccine  pfizervaccine  covidvaccine  moderna  covid  vaccine  covid  covidvaccine  pfizerbiontech  biontech httpstcoexirkzpa
1.3724525425342587e+18,1,  night   pakistan   received shipment privately  imported russian    covidvaccine  gam  covid  vac  sputnikv  jinnah international airport karachicoronavirus  covid
1.3621303094379192e+18,2,  praise god wisdom scientists develop vaccine  jab  beat   covid     oxfordastrazeneca  nhs httpstcodasussmqk
1.3816003403158075e+18,1,   govt look approve vaccines similar    sputnikv approved emergency use  bringing mass population vaccination spread controlled  idea  aatmanirbharbharat happen vaccination rolled
1.3537118010458153e+18,1,  conservatives borisjohnson downingstreet conservatives inevitable u  turn occur regards   week delay pfizer jabs  pfizer state  days  emanews state delay exceed  dayspfizervaccine  pfizerbiontech  torycovidcatastrophe
1.3832338203007672e+18,1,  fast  tracking entry foreign vaccines  government taking steps increase production indigenously developed covaxin  fold septembercoronavirus  coronavaccine  covaxin  vaccinesinindia  coronavirusvaccinehttpstcopzbfpvg g
1.3806089346549064e+18,1,  calummcburney yes  elonmusk satellites  g connections vaccines   right life death humanity    vaccine  rna  astrazeneca  moderna  pfizer  covid  luciferase  hydrogel  nanotechnology  nanorobots darpa httpstcogfwhsptpp
1.381103020138668e+18,1,  mohfwindia pmoindia drharshvardhan ashwinikchoubey pibindia ddnewslive airnewsalerts covidnewsbymib covidindiaseva mygovindia icmrdelhi safe taking single dose covid vaccineexpert dr narayani  fortis hospital   covidvaccine  covid  vaccine  covid  largestvaccinedrive  covid  unitefightcorona  coronavirus  pfizer  johnsonandjohnson  astrazeneca  moderna  healthforall  mumbai  nagpur httpstcogrnjbovhl
1.3463893584510523e+18,1,  good morning lockdown world  pfizerbiontech  cobrakai  covid  vaccinations httpstconipqbkcae
1.3738983654869071e+18,2,  iâve  oxfordastrazeneca vaccine   yesterday afternoon castlequarter  nhsnwccg mass vaccination centre norwichto clear vaccination safe  effective  itâs saving lives  httpstcokbcocq
1.370314414705025e+18,2,  sicilianosum sputnikvaccine mfarussia repubblica corriere cares  arrival multiple vaccine options presents opportunity allow people informed choices based preferences  including relative weight attach efficacy  avoiding adverse effects  waiting times  convenience   sputnikv
1.3718827177349612e+18,2,  participants dosed phase  study evaluating mrna   modernaâs generation  covid vaccine developed potential refrigerator stable mrna  vaccine httpstconxdiqyhsn  covid  coronavirus  fasterplease 
1.3583554835313047e+18,0,  case thinks   mrna  coronavirus  vaccine    conspiracytheory   moderna   vaccinemanufacturers  talking website  httpstco  fnravzfcovid  lockdown  vaccinationalso  andrewwakefield right 
1.3798046723288842e+18,2,  got injection  moderna vaccinegetting light end tunnel  httpstcodzqzdplm
1.3833912407758643e+18,1,  cbctoronto ontario canada forced stay home home  lockdown family  business  school  drug abuse  violence  unemployment  hope  life  government denies safe available russia sputnik v  vaccine  covid  toronto  sputnikvhttpstcofxpikyyzi
1.3655979326746867e+18,1,  noticed mrp published market use authorisation issued vaccines   covishield  covaxinhttpstcoxrnwiwpeq
1.3747074075327447e+18,2,  vaccinated  patients woolwichlnp  morning shift today       amazing teamwork     coviduk  covidvaccination  oxfordastrazeneca  astrazeneca  covidvaccination  nhs  pharmacy nhsgreenwichccg nhsselondonccg royalgreenwich
1.3589116458552156e+18,1,  chapelguilt sergiocarvalho speitsch jacobsonware think uk  pfizerbiontech  
1.3830912977710858e+18,1,  appreciation   getting vaccinated america    pfizer  moderna  vaccine cnn tmz livekellyryan httpstcolfoswhvsx
1.3613366144804577e+18,2,  hrs later ok  bit tired mildly achy muscles arm definitely sore     vaccine  pfizer  pfizervaccine  pfizerbiontech  covid httpstcoycpjqfw
1.382648714637029e+18,2,  appointment anti  covid jab week     pfizerbiontech
1.3681564871729152e+18,1,  inspite  covaxin numbers surging   new cases   deaths cause concern  pandemic taken light node  populace support govt drive  httpstcokpbef
1.3720887623987405e+18,1,   dog breed mmm  dogecoin  dogs  dogearmy  cat  catsofinstagram  cats  catsrule  usa   usak  covid  covaxin  covid  coronavirus  corona  coronavirusvaccine  wednesdaythought  wednesday  news  breaking  breakingnews  viral  video  contestalert  prisoner httpstcoltuavjot
1.3662597525823078e+18,1,  pm modi sports assamese gamucha takes covaxin shot  given nurse puducherry  narendramodi  covaxin  assamese himantabiswa  northeastindia httpstco  ghoalrpn
1.375105700880343e+18,1,  good especially delivery  covid    vacs  german  citizens  slow response blaming  uk    oxfordastrazeneca ills      time resign  merkel httpstcoxrtgw
1.3819630526862743e+18,1,  help increase pace coverage vaccination time second wave pandemic raging india   coronavirusvaccine  sputnikv
1.3740387727535022e+18,1,  thomaskaine took available  pfizerbiontech
1.384976118403326e+18,2,  nd  moderna shot  kaiser       covidvaccine  covid httpstcoombnyowib
1.3494203811032883e+18,2,  vaccine   complete   super grateful opportunity protect patients    covidvacccine  covidvaccinated    pfizer  pfizerbiontech  pfizervacine  seconddose  partofthesolution  medicalstudent  scienceiscool httpstcobfcufuzbbz
1.3670790882933064e+18,2,  vaccine vaccine vaccine vacciiiiinnnneeee  begging hesitate   moderna    dollyparton httpstcocopylqa
1.382124636574511e+18,2,  sharkyrae imspeaking better getting jampj uncertainty right   pfizer son getting ready nd  moderna week   good luck u   
1.3393714521102336e+18,0,   nstworld health worker  alaska suffered  allergic reaction getting  pfizerbiontech  covid  vaccine hospitalisedhttpstcohtskwtimmcoronavirus
1.3808580975693087e+18,1,   egypt produce  million doses china  sinovac vaccine annually httpstcowsbajsd httpstcolxohkujqp
1.3668172203036672e+18,0,   biowarfare history  china  sinopharm  vaccine maker raises questions httpstcospnvzckg httpstcojuxqjcrmbd httpstcolqgzqnopm
1.3614110453157724e+18,1,  podcasts  steve keen profstevekeen crumbling world lobotomized economists httpstcoitmpiolhueuro intelligence eurobriefingon mario draghiâs mission impossiblehttpstcoukikuwpeconomics  debt    draghi    sputnikv  italy  europeanunion httpstcovmaxexrf
1.3617400923273503e+18,2,  received shot  moderna vaccine week   hrs unpleasent effects  feel great   vahospitalcolorado efficiently giving shots vaccine hospitals   grateful  kudostovahospital  thankfulhealthcareworkers
1.3674287380031857e+18,1,  update  welcomes start eu ergulator rolling review russia sputnik v vaccinesputnikvaccine  sputnikv httpstcozodmawfjw
1.366459550187012e+18,1,  u eucommissionamp  u emmanuelmacronamp  u  angelamerkelur recent behaviour comprehension  undoubtedly costing lives refusing c obvious looking impartiallytime come  amp   oxfordastrazeneca  allhttpstcokwoqslpoo
1.374691658864935e+18,1,  got nd  moderna shot yesterdayluckily  feel  sick  â    feel like woke  years older yesterdayhere selfie took morning    httpstcolwhefsbn
1.3700416987478423e+18,2,  year declared covid global pandemic  extremely grateful humbled today receive st  oxfordastrazeneca  covidvaccine doseroll   sthelena started weekseeing islanders receive protection simply brilliant   wtsdn httpstcovloafsrjto
1.380058329473409e+18,1,   delhisenior bjp leader lk advani took second dose covaxin today  took dose march covaxin  lkadvani  bjp  coronavaccine  cgnews  connectgujarat  beyondjustnews httpstcoxptxmyrcif
1.3748308570437837e+18,1,  fordnation eating today doug ford trudeau toronto ontario canada forced stay home  lockdown family  business  church  hope  life  mentalhealthmatters order russia  sputnikv syria  covid  spring  cuba httpstcoomvaolnac httpstcozqjjkmdri
1.3815767248659743e+18,1,  russian vaccine  sputnikv gets subject expert committee nod emergency use authorization indiarunjhunsharmas  amp  vinivdvc share details maryashakil  httpstcocbbeyyqx   httpstcosusbhzzzq
1.3659944355284337e+18,1,  build promising career digital marketingapply intern  httpstco  sbcumqpndigitalmarketing  internship  interns  learning  earnings  courses  kingxiaozhan  pbbtheviction  askkins  freedomconcert  kris  sinovac  china  socialmedia  training  freecourse httpstcolceox
1.3727925464018163e+18,1,  khairy told press conference following shot feeling   minister stressed  sinovac vaccine countries state leaders including   indonesian president joko widodo   turkish president recep tayyip erdogan 
1.3589596750609815e+18,1,  covid arm update  itchy  comes waves like  omg die stop itching   yeah  annoying  deal  covidvaccine  moderna
1.373806496287318e+18,2,  getting st  moderna shot tomorrow  excitedvaccinateall  covidvaccine
1.367438538761859e+18,1,    india covid vaccines lowest prices world eligible citizen chooses pay inoculation  itâs free government centres   indiafightscorona  covaxin httpstcoogsuixjkp
1.3628799909001544e+18,1,  kremlinrussiae nakufoaddothe vaccine covid    trust accept ghanaian russia sputnik v vaccine  aside nonejoysms    sputnikv    tvgh
1.3514740812967444e+18,1,   vaccine tested    politicians  survive     vaccine safe       country safe            âmonika wisniewskaâ                   polish authorcoronavirus  vaccine  pfizerbiontech  vaccinationcovid  covid httpstcocfbmgxy
1.375064939531014e+18,1,  usg act speed trf vaccine tech global scale up  modernaprepallnowmonicagandhi icapcolumbiaucunysphcarlosdelrio gregggonsalves hivpxresearchimakglobalhealthgaphealthjusticeincmortenkhmayermmkavanagh httpstcoodebwxzs
1.3732225997114532e+18,1,  obvious   sinopharm injecting deactivated  coronavirus yes getting vaccine positive  days  imrankhanpti  imrankhan
1.3772265957069988e+18,2,  nytimes good news   pfizerbiontech results teens positive     httpstcodnytjsdebo
1.365132084646343e+18,1,  batch  china   sinopharm  coronavirus vaccine arrived ezeiza international airport  buenos aires  argentina february   httpstcoovdambntst
1.3848818626576507e+18,2,  shot        excited      stupidpandemic  readytogotoabar  kerrysellsaz  covidvaccinated  moderna  queen creek  arizona httpstcofhufmopguj
1.37690914477142e+18,2,  shot     moderna  covidvaccine  fucovid httpstcodhwnerlpki
1.3838818148554547e+18,1,  based background levels  billion single dose  jampj  vaccines mean   cases gbs w   wks   cases w   wks  dose vaccine   astrazeneca   pfizer   modernawe careful avoid misattributing adverse events vaccination program 
1.3655707495248325e+18,0,  admiraljkirk vaccination  dose mrna chemicals carries risk death  permanent effects bothers wales    deaths happened injections commencedsputnikv death harms associated ithttpstcofplcesdblh httpstcowyukvnquq
